county,ward,office,district,total votes,party,candidate,votes
Ashland,Town Of Agenda Ward 1,House,7,24,DEM,Tricia Zunker,21
Ashland,Town Of Agenda Ward 1,House,7,24,DEM,Lawrence Dale,3
Ashland,Town Of Agenda Ward 1,House,7,24,DEM,Scattering,0
Ashland,Town Of Ashland Ward 1,House,7,50,DEM,Tricia Zunker,44
Ashland,Town Of Ashland Ward 1,House,7,50,DEM,Lawrence Dale,6
Ashland,Town Of Ashland Ward 1,House,7,50,DEM,Scattering,0
Ashland,Town Of Chippewa Ward 1,House,7,28,DEM,Tricia Zunker,22
Ashland,Town Of Chippewa Ward 1,House,7,28,DEM,Lawrence Dale,6
Ashland,Town Of Chippewa Ward 1,House,7,28,DEM,Scattering,0
Ashland,Town Of Gingles Ward 1,House,7,61,DEM,Tricia Zunker,54
Ashland,Town Of Gingles Ward 1,House,7,61,DEM,Lawrence Dale,7
Ashland,Town Of Gingles Ward 1,House,7,61,DEM,Scattering,0
Ashland,Town Of Gordon Wards 1-2,House,7,19,DEM,Tricia Zunker,18
Ashland,Town Of Gordon Wards 1-2,House,7,19,DEM,Lawrence Dale,1
Ashland,Town Of Gordon Wards 1-2,House,7,19,DEM,Scattering,0
Ashland,Town Of Jacobs Ward 1,House,7,30,DEM,Tricia Zunker,21
Ashland,Town Of Jacobs Ward 1,House,7,30,DEM,Lawrence Dale,9
Ashland,Town Of Jacobs Ward 1,House,7,30,DEM,Scattering,0
Ashland,Town Of La Pointe Ward 1,House,7,107,DEM,Tricia Zunker,93
Ashland,Town Of La Pointe Ward 1,House,7,107,DEM,Lawrence Dale,14
Ashland,Town Of La Pointe Ward 1,House,7,107,DEM,Scattering,0
Ashland,Town Of Marengo Wards 1-2,House,7,51,DEM,Tricia Zunker,46
Ashland,Town Of Marengo Wards 1-2,House,7,51,DEM,Lawrence Dale,5
Ashland,Town Of Marengo Wards 1-2,House,7,51,DEM,Scattering,0
Ashland,Town Of Morse Wards 1-3,House,7,46,DEM,Tricia Zunker,42
Ashland,Town Of Morse Wards 1-3,House,7,46,DEM,Lawrence Dale,4
Ashland,Town Of Morse Wards 1-3,House,7,46,DEM,Scattering,0
Ashland,Town Of Peeksville Wards 1-2,House,7,14,DEM,Tricia Zunker,13
Ashland,Town Of Peeksville Wards 1-2,House,7,14,DEM,Lawrence Dale,1
Ashland,Town Of Peeksville Wards 1-2,House,7,14,DEM,Scattering,0
Ashland,Town Of Sanborn Wards 1-2,House,7,50,DEM,Tricia Zunker,46
Ashland,Town Of Sanborn Wards 1-2,House,7,50,DEM,Lawrence Dale,4
Ashland,Town Of Sanborn Wards 1-2,House,7,50,DEM,Scattering,0
Ashland,Town Of Shanagolden Ward 1,House,7,12,DEM,Tricia Zunker,8
Ashland,Town Of Shanagolden Ward 1,House,7,12,DEM,Lawrence Dale,4
Ashland,Town Of Shanagolden Ward 1,House,7,12,DEM,Scattering,0
Ashland,Town Of White River Wards 1-2,House,7,34,DEM,Tricia Zunker,31
Ashland,Town Of White River Wards 1-2,House,7,34,DEM,Lawrence Dale,3
Ashland,Town Of White River Wards 1-2,House,7,34,DEM,Scattering,0
Ashland,Village Of Butternut Wards 1-2,House,7,28,DEM,Tricia Zunker,27
Ashland,Village Of Butternut Wards 1-2,House,7,28,DEM,Lawrence Dale,1
Ashland,Village Of Butternut Wards 1-2,House,7,28,DEM,Scattering,0
Ashland,City Of Ashland Wards 1-11,House,7,801,DEM,Tricia Zunker,700
Ashland,City Of Ashland Wards 1-11,House,7,801,DEM,Lawrence Dale,100
Ashland,City Of Ashland Wards 1-11,House,7,801,DEM,Scattering,1
Ashland,City Of Mellen Ward 1,House,7,62,DEM,Tricia Zunker,50
Ashland,City Of Mellen Ward 1,House,7,62,DEM,Lawrence Dale,12
Ashland,City Of Mellen Ward 1,House,7,62,DEM,Scattering,0
Barron,Town Of Almena Wards 1-2,House,7,31,DEM,Tricia Zunker,26
Barron,Town Of Almena Wards 1-2,House,7,31,DEM,Lawrence Dale,5
Barron,Town Of Almena Wards 1-2,House,7,31,DEM,Scattering,0
Barron,Town Of Arland Ward 1,House,7,27,DEM,Tricia Zunker,21
Barron,Town Of Arland Ward 1,House,7,27,DEM,Lawrence Dale,6
Barron,Town Of Arland Ward 1,House,7,27,DEM,Scattering,0
Barron,Town Of Barron Wards 1-2,House,7,26,DEM,Tricia Zunker,23
Barron,Town Of Barron Wards 1-2,House,7,26,DEM,Lawrence Dale,3
Barron,Town Of Barron Wards 1-2,House,7,26,DEM,Scattering,0
Barron,Town Of Bear Lake Ward 1,House,7,43,DEM,Tricia Zunker,39
Barron,Town Of Bear Lake Ward 1,House,7,43,DEM,Lawrence Dale,4
Barron,Town Of Bear Lake Ward 1,House,7,43,DEM,Scattering,0
